symbol,date,open,high,low,close,volume,daily_return,month
master_data,2023-10-18 05:30:00,641.65,648.45,637.75,645.0,2187089,-0.44078376972429345,2023-10
master_data,2023-10-18 05:30:00,949.2,950.65,939.1,943.75,12000153,0.46317829457364335,2023-10
master_data,2023-10-18 05:30:00,1185.0,1219.45,1176.15,1210.6,7367540,0.2827549668874172,2023-10
master_data,2023-10-18 05:30:00,901.25,903.77,881.15,884.7,1203949,-0.26920535271766055,2023-10
master_data,2023-10-18 05:30:00,1888.4,1890.85,1852.55,1866.2,504913,1.1094156211145019,2023-10
master_data,2023-10-18 05:30:00,188.0,188.05,186.05,186.95,10181113,-0.8998231700782339,2023-10
master_data,2023-10-18 05:30:00,317.35,319.75,315.25,316.95,9662837,0.6953730944102701,2023-10
master_data,2023-10-18 05:30:00,1442.0,1454.0,1438.35,1440.55,4264837,3.545038649629279,2023-10
master_data,2023-10-18 05:30:00,5150.0,5198.75,5125.65,5137.35,360985,2.566242060324182,2023-10
master_data,2023-10-18 05:30:00,1541.2,1541.2,1518.1,1519.75,15608100,-0.7041762776528755,2023-10
master_data,2023-10-19 05:30:00,569.8,574.0,567.0,571.2,11441499,-0.624148708669189,2023-10
master_data,2023-10-19 05:30:00,3087.7,3110.9,3076.1,3101.8,568124,4.43032212885154,2023-10
master_data,2023-10-19 05:30:00,1742.0,1753.4,1735.6,1738.45,1993179,-0.4395351086465923,2023-10
master_data,2023-10-19 05:30:00,979.7,999.0,979.7,991.4,4836625,-0.42972187868503553,2023-10
master_data,2023-10-19 05:30:00,391.95,396.75,390.1,395.3,12814551,-0.6012709299979826,2023-10
master_data,2023-10-19 05:30:00,1426.1,1439.65,1426.1,1433.65,6795691,2.6267391854287885,2023-10
master_data,2023-10-19 05:30:00,780.15,782.7,769.15,780.45,2130597,-0.455620269940362,2023-10
master_data,2023-10-19 05:30:00,1349.0,1353.6,1338.6,1348.15,595436,0.7274008584790825,2023-10
master_data,2023-10-19 05:30:00,5300.0,5495.0,5245.0,5482.6,2838352,3.0667581500574865,2023-10
master_data,2023-10-19 05:30:00,449.75,454.9,446.85,450.4,9465463,-0.9178491956371064,2023-10
master_data,2023-10-19 05:30:00,1625.0,1642.95,1597.4,1634.75,1429935,2.6295515097690942,2023-10
master_data,2023-10-19 05:30:00,3469.5,3476.85,3451.9,3455.65,1514545,1.1138706224193302,2023-10
master_data,2023-10-19 05:30:00,7843.3,7923.0,7731.0,7841.55,1061453,1.2691968225948806,2023-10
master_data,2023-10-19 05:30:00,2525.0,2554.4,2525.0,2548.1,1272343,-0.6750514885449943,2023-10
master_data,2023-10-19 05:30:00,136.0,137.2,135.05,137.0,7775836,-0.9462344491974413,2023-10
master_data,2023-10-19 05:30:00,1170.55,1185.45,1167.8,1172.15,3107691,7.5558394160583955,2023-10
master_data,2023-10-19 05:30:00,1505.4,1526.25,1503.2,1514.95,15126182,0.2924540374525444,2023-10
master_data,2023-10-19 05:30:00,2325.69,2422.7,2310.05,2413.23,2924120,0.5929436615069803,2023-10
master_data,2023-10-19 05:30:00,936.0,945.0,934.0,935.75,8612676,-0.6122416843815135,2023-10
master_data,2023-10-19 05:30:00,1210.5,1225.0,1189.65,1223.3,2157683,0.3072936147475287,2023-10
master_data,2023-10-19 05:30:00,478.45,482.25,471.0,479.95,6035837,-0.6076596092536581,2023-10
master_data,2023-10-19 05:30:00,186.0,186.65,185.05,186.3,9148124,-0.6118345661006355,2023-10
master_data,2023-10-19 05:30:00,315.3,315.7,308.85,314.8,8977527,0.6897477187332259,2023-10
master_data,2023-10-19 05:30:00,2045.95,2074.0,2020.0,2060.6,350097,5.5457433290978395,2023-10
master_data,2023-10-19 05:30:00,1147.4,1150.0,1135.0,1141.5,1765065,-0.446035135397457,2023-10
master_data,2023-10-19 05:30:00,1266.8,1274.75,1264.9,1267.35,2279726,0.11024967148488818,2023-10
master_data,2023-10-19 05:30:00,1837.0,1890.0,1823.45,1878.85,619940,0.4825028602990493,2023-10
master_data,2023-10-19 05:30:00,1553.35,1578.9,1553.35,1569.55,1239578,-0.1646219762088511,2023-10
master_data,2023-10-19 05:30:00,1134.95,1134.95,1122.1,1126.18,2525845,-0.282482240132522,2023-10
master_data,2023-10-19 05:30:00,1944.32,1971.01,1920.17,1967.88,707175,0.7473938446784705,2023-10
master_data,2023-10-19 05:30:00,240.2,241.8,238.5,239.5,11485237,-0.8782954245177551,2023-10
master_data,2023-10-19 05:30:00,3480.0,3534.0,3460.35,3501.2,353664,13.618789144050103,2023-10
master_data,2023-10-19 05:30:00,2400.0,2414.7,2382.55,2402.2,1168822,-0.31389237975551243,2023-10
master_data,2023-10-19 05:30:00,4600.05,4616.0,4561.7,4602.45,228881,0.9159312297061029,2023-10
master_data,2023-10-19 05:30:00,3025.6,3069.9,3007.15,3054.4,1599104,-0.3363534639159578,2023-10
master_data,2023-10-19 05:30:00,174.75,177.28,174.58,176.85,5743188,-0.9420999214248298,2023-10
master_data,2023-10-19 05:30:00,4977.25,5019.95,4935.15,4997.05,231958,27.255866553576478,2023-10
master_data,2023-10-19 05:30:00,662.95,672.3,658.6,668.8,10633043,-0.8661610350106563,2023-10
master_data,2023-10-19 05:30:00,796.75,797.3,787.45,792.85,2862500,0.1854814593301437,2023-10
master_data,2023-10-19 05:30:00,1156.0,1160.9,1150.5,1153.08,12032556,0.45434823737150776,2023-10
master_data,2023-10-19 05:30:00,885.0,889.35,868.26,884.41,1412913,-0.23300204669233704,2023-10
master_data,2023-10-19 05:30:00,3149.5,3275.0,3138.05,3265.85,1129769,2.6926877805542677,2023-10
master_data,2023-10-19 05:30:00,8249.6,8538.0,8193.35,8518.55,837498,1.6083714806252583,2023-10
master_data,2023-10-19 05:30:00,945.8,951.3,941.35,942.95,4306963,-0.8893062786507093,2023-10
master_data,2023-10-19 05:30:00,10700.0,10798.7,10700.0,10771.7,286284,10.423405270693038,2023-10
master_data,2023-10-19 05:30:00,3270.0,3300.95,3239.0,3284.65,698767,-0.695066702563198,2023-10
master_data,2023-10-19 05:30:00,204.0,207.4,202.2,205.8,13192888,-0.9373449225944925,2023-10
master_data,2023-10-19 05:30:00,125.5,126.5,124.35,126.0,30941319,-0.3877551020408163,2023-10
master_data,2023-10-19 05:30:00,1451.5,1464.7,1423.05,1450.35,13948984,10.510714285714284,2023-10
master_data,2023-10-19 05:30:00,639.0,644.25,629.15,639.0,3371397,-0.5594166925224946,2023-10
master_data,2023-10-20 05:30:00,1964.59,1969.32,1931.67,1938.64,488086,2.033865414710485,2023-10
master_data,2023-10-20 05:30:00,1876.5,1885.75,1866.0,1876.7,441245,-0.031950233153138274,2023-10
master_data,2023-10-20 05:30:00,989.0,992.9,977.75,980.35,5664400,-0.47762029093621783,2023-10
master_data,2023-10-20 05:30:00,636.95,641.95,630.0,639.95,1853937,-0.34722293058601517,2023-10
master_data,2023-10-20 05:30:00,569.9,570.0,562.1,563.1,11110988,-0.12008750683647162,2023-10
master_data,2023-10-20 05:30:00,779.6,779.75,761.9,769.4,1501944,0.36636476647131944,2023-10
master_data,2023-10-20 05:30:00,3260.0,3265.0,3203.55,3211.25,458086,3.1737067845074085,2023-10
master_data,2023-10-20 05:30:00,3272.65,3291.5,3244.0,3266.2,657550,0.017111716621253326,2023-10
master_data,2023-10-20 05:30:00,3450.4,3499.5,3444.05,3494.55,1481211,0.06991304880289029,2023-10
master_data,2023-10-20 05:30:00,1252.0,1261.35,1245.45,1258.6,1625449,-0.6398391781488317,2023-10
master_data,2023-10-20 05:30:00,10763.1,10799.0,10695.7,10725.7,232512,7.5219291276021,2023-10
master_data,2023-10-20 05:30:00,2409.99,2474.5,2400.18,2427.97,2079340,-0.7736306255069599,2023-10
master_data,2023-10-20 05:30:00,1505.0,1527.0,1505.0,1522.8,10547005,-0.37280938397097163,2023-10
master_data,2023-10-20 05:30:00,3092.5,3115.1,3064.55,3105.85,711434,1.0395652744943527,2023-10
master_data,2023-10-20 05:30:00,475.0,479.85,470.0,471.75,2777724,-0.8481092132588502,2023-10
master_data,2023-10-20 05:30:00,395.05,396.05,391.0,391.85,4214668,-0.1693693693693693,2023-10
master_data,2023-10-20 05:30:00,1340.0,1368.65,1336.5,1362.65,936229,2.4774786270256475,2023-10
master_data,2023-10-20 05:30:00,1170.0,1176.0,1148.4,1170.7,2962470,-0.1408652258466958,2023-10
master_data,2023-10-20 05:30:00,136.7,136.9,133.5,134.2,8982112,-0.8853677287093192,2023-10
master_data,2023-10-20 05:30:00,8536.0,8648.35,8410.9,8461.05,539291,62.04806259314456,2023-10
master_data,2023-10-20 05:30:00,1430.0,1438.5,1425.25,1427.25,3928622,-0.8313152622901413,2023-10
master_data,2023-10-20 05:30:00,666.65,676.4,660.5,663.2,11759568,-0.5353301804168855,2023-10
master_data,2023-10-20 05:30:00,1733.5,1773.2,1732.65,1769.6,4072383,1.6682750301568152,2023-10
master_data,2023-10-20 05:30:00,1150.0,1157.35,1148.15,1149.55,8913312,-0.35038991862567814,2023-10
master_data,2023-10-20 05:30:00,1627.8,1639.75,1615.0,1635.05,1191783,0.42233917619938244,2023-10
master_data,2023-10-20 05:30:00,937.8,947.5,937.0,945.2,3125104,-0.4219137029448641,2023-10
master_data,2023-10-20 05:30:00,1448.0,1471.8,1443.1,1469.1,5135316,0.5542742276766821,2023-10
master_data,2023-10-20 05:30:00,205.2,205.2,200.9,202.85,22081120,-0.8619222653325165,2023-10
master_data,2023-10-20 05:30:00,175.3,176.4,172.28,173.2,4400690,-0.14616711856051268,2023-10
master_data,2023-10-20 05:30:00,4603.0,4608.0,4558.75,4580.0,351045,25.443418013856814,2023-10
master_data,2023-10-20 05:30:00,2520.0,2543.55,2485.05,2495.15,3608160,-0.45520742358078603,2023-10
master_data,2023-10-20 05:30:00,445.0,449.0,437.35,438.3,13020371,-0.8243392180830812,2023-10
master_data,2023-10-20 05:30:00,3039.95,3056.25,2977.3,3012.35,1667471,5.872804015514488,2023-10
master_data,2023-10-20 05:30:00,932.0,940.0,930.0,932.75,6586576,-0.6903580261257822,2023-10
master_data,2023-10-20 05:30:00,1221.85,1221.85,1198.25,1200.2,692067,0.2867327794157062,2023-10
master_data,2023-10-20 05:30:00,187.0,187.3,185.15,186.2,7912216,-0.8448591901349776,2023-10
master_data,2023-10-20 05:30:00,312.5,316.7,309.6,312.4,6009115,0.6777658431793769,2023-10
master_data,2023-10-20 05:30:00,2060.6,2060.6,2024.4,2036.15,353937,5.5177656850192065,2023-10
master_data,2023-10-20 05:30:00,1138.0,1145.0,1133.1,1142.2,957910,-0.43903936350465345,2023-10
master_data,2023-10-20 05:30:00,7810.0,7832.35,7722.5,7769.2,771153,5.801961127648397,2023-10
master_data,2023-10-20 05:30:00,1566.0,1575.0,1545.1,1558.25,1435102,-0.7994323739896,2023-10
master_data,2023-10-20 05:30:00,1124.01,1124.01,1110.2,1113.86,1141375,-0.2851853040269534,2023-10
master_data,2023-10-20 05:30:00,238.95,242.15,237.55,241.0,9040953,-0.7836352863016895,2023-10
master_data,2023-10-20 05:30:00,3500.0,3500.15,3465.6,3480.9,216268,13.44356846473029,2023-10
master_data,2023-10-20 05:30:00,5450.0,5510.0,5436.9,5489.3,763919,0.5769772185354363,2023-10
master_data,2023-10-20 05:30:00,125.0,125.75,122.7,123.1,30746140,-0.9775745541325852,2023-10
master_data,2023-10-20 05:30:00,881.0,890.73,877.74,887.91,2267132,6.212916328188465,2023-10
master_data,2023-10-20 05:30:00,791.8,803.0,788.65,793.65,2434862,-0.10615940804811297,2023-10
master_data,2023-10-20 05:30:00,4990.1,4999.95,4940.5,4977.55,252447,5.271719271719272,2023-10
master_data,2023-10-20 05:30:00,2398.05,2443.95,2382.05,2393.75,1240350,-0.5190907173207703,2023-10
master_data,2023-10-23 05:30:00,793.65,795.8,769.9,771.45,2002377,-0.6777232375979112,2023-10
master_data,2023-10-23 05:30:00,1769.0,1769.0,1722.45,1740.75,7546442,1.256465098191717,2023-10
master_data,2023-10-23 05:30:00,7800.0,7884.9,7761.35,7798.9,882230,3.4801953181100096,2023-10
master_data,2023-10-23 05:30:00,8415.0,8523.6,8302.55,8325.25,217546,0.0674902870917693,2023-10
master_data,2023-10-23 05:30:00,663.65,667.25,645.0,647.35,8564004,-0.9222425752980391,2023-10
master_data,2023-10-23 05:30:00,1359.95,1366.55,1329.05,1338.4,976136,1.0675059859426894,2023-10
master_data,2023-10-23 05:30:00,438.0,439.95,433.1,435.9,7275471,-0.6743126120741184,2023-10
master_data,2023-10-23 05:30:00,3096.05,3108.9,3064.0,3072.0,374476,6.0474879559532,2023-10
master_data,2023-10-23 05:30:00,1200.0,1210.2,1178.45,1183.8,957929,-0.6146484375000001,2023-10
master_data,2023-10-23 05:30:00,1469.0,1469.75,1430.05,1435.0,3319090,0.21219800642000353,2023-10
master_data,2023-10-23 05:30:00,1145.0,1153.13,1127.63,1131.6,7853962,-0.21142857142857152,2023-10
master_data,2023-10-23 05:30:00,887.72,894.93,869.44,872.26,961166,-0.22917992223400485,2023-10
master_data,2023-10-23 05:30:00,3205.55,3232.75,3139.45,3149.85,313646,2.611136587714672,2023-10
master_data,2023-10-23 05:30:00,312.55,312.85,305.0,306.1,8086150,-0.9028207692429798,2023-10
master_data,2023-10-23 05:30:00,1105.1,1133.39,1105.1,1110.39,1809785,2.6275400196014376,2023-10
master_data,2023-10-23 05:30:00,563.1,566.0,551.0,552.95,11875035,-0.5020218121560893,2023-10
master_data,2023-10-23 05:30:00,1248.0,1260.5,1232.3,1236.65,1646367,1.2364589926756486,2023-10
master_data,2023-10-23 05:30:00,1523.5,1528.75,1500.1,1506.05,11188068,0.2178466017062224,2023-10
master_data,2023-10-23 05:30:00,1548.25,1574.9,1546.5,1565.15,4069167,0.03924172504232937,2023-10
master_data,2023-10-23 05:30:00,770.8,774.8,746.1,748.95,1715908,-0.5214835638756669,2023-10
master_data,2023-10-23 05:30:00,4572.7,4600.0,4516.35,4530.6,203004,5.049268976567194,2023-10
master_data,2023-10-23 05:30:00,390.85,393.0,382.2,383.15,4418913,-0.9154306272899837,2023-10
master_data,2023-10-23 05:30:00,5453.05,5493.4,5395.05,5405.4,451167,13.107790682500326,2023-10
master_data,2023-10-23 05:30:00,3003.0,3006.9,2949.0,2958.3,1614030,-0.45271395271395265,2023-10
master_data,2023-10-23 05:30:00,185.95,185.95,184.2,184.85,4723090,-0.9375147888990298,2023-10
master_data,2023-10-23 05:30:00,3467.1,3492.9,3425.85,3446.35,211293,17.644035704625374,2023-10
master_data,2023-10-23 05:30:00,202.0,205.15,199.0,199.75,6988219,-0.9420401294122768,2023-10
master_data,2023-10-23 05:30:00,1164.1,1170.95,1151.55,1155.95,1203959,4.786983729662078,2023-10
master_data,2023-10-23 05:30:00,134.3,135.9,131.4,132.7,19333777,-0.8852026471733206,2023-10
master_data,2023-10-23 05:30:00,1627.0,1651.7,1605.5,1613.15,1093182,11.156367746797288,2023-10
master_data,2023-10-23 05:30:00,980.0,984.9,961.1,964.3,5896695,-0.4022254595046958,2023-10
master_data,2023-10-23 05:30:00,638.0,644.7,621.8,625.25,2502483,-0.3516021984859483,2023-10
master_data,2023-10-23 05:30:00,3246.2,3274.95,3209.7,3219.75,566920,4.14954018392643,2023-10
master_data,2023-10-23 05:30:00,10681.0,10724.7,10530.5,10553.7,227925,2.2778010715117634,2023-10
master_data,2023-10-23 05:30:00,240.8,240.9,235.0,236.55,7058625,-0.9775860598652605,2023-10
master_data,2023-10-23 05:30:00,1931.52,1931.52,1877.54,1895.22,871261,7.011921369689283,2023-10
master_data,2023-10-23 05:30:00,172.78,173.65,170.83,171.4,7813800,-0.909561950591488,2023-10
master_data,2023-10-23 05:30:00,1135.0,1149.2,1118.0,1122.45,702730,5.5487164527421236,2023-10
master_data,2023-10-23 05:30:00,1874.8,1916.0,1866.0,1880.0,2073056,0.674907568265847,2023-10
master_data,2023-10-23 05:30:00,2494.0,2509.95,2480.35,2483.5,922707,0.32101063829787235,2023-10
master_data,2023-10-23 05:30:00,2035.0,2041.15,1980.0,1991.95,488451,-0.1979263136702235,2023-10
master_data,2023-10-23 05:30:00,3473.0,3478.95,3401.3,3410.15,1106272,0.7119656617886996,2023-10
master_data,2023-10-23 05:30:00,4977.0,5010.55,4944.15,4969.55,363474,0.45728193774467396,2023-10
master_data,2023-10-23 05:30:00,2397.8,2412.35,2301.8,2308.65,1483549,-0.5354408346832208,2023-10
master_data,2023-10-23 05:30:00,2430.0,2467.49,2412.83,2419.77,792300,0.048132025209538076,2023-10
master_data,2023-10-23 05:30:00,942.0,944.8,925.4,929.95,11856890,-0.6156866148435595,2023-10
master_data,2023-10-23 05:30:00,1425.6,1432.35,1405.25,1408.65,2636516,0.5147588580031184,2023-10
master_data,2023-10-23 05:30:00,941.6,949.1,937.0,939.3,2180066,-0.3331913534234906,2023-10
master_data,2023-10-23 05:30:00,470.8,473.95,455.0,456.7,2994345,-0.5137868625572235,2023-10
master_data,2023-10-23 05:30:00,123.35,123.4,119.7,120.0,30699479,-0.7372454565360193,2023-10
master_data,2023-10-25 05:30:00,3390.5,3425.0,3377.2,3390.1,1518537,27.250833333333333,2023-10
master_data,2023-10-25 05:30:00,960.0,974.0,951.4,955.45,6957048,-0.7181646559098551,2023-10
master_data,2023-10-25 05:30:00,924.6,939.65,919.0,922.6,6365249,-0.03438170495577997,2023-10
master_data,2023-10-25 05:30:00,184.85,185.85,183.0,184.35,6812004,-0.8001842618686321,2023-10
master_data,2023-10-25 05:30:00,2959.0,2965.5,2910.3,2916.1,2108353,14.818280444806076,2023-10
master_data,2023-10-25 05:30:00,384.4,387.7,381.1,381.85,3339147,-0.8690545591714962,2023-10
master_data,2023-10-25 05:30:00,7798.9,7856.95,7676.0,7694.45,708774,19.150451748068612,2023-10
master_data,2023-10-25 05:30:00,8355.0,8398.5,8186.25,8256.35,255678,0.07302666207461228,2023-10
master_data,2023-10-25 05:30:00,1444.95,1446.95,1410.05,1412.7,4045910,-0.8288953351057065,2023-10
master_data,2023-10-25 05:30:00,1125.0,1129.7,1112.8,1120.3,1800673,-0.20697954271961494,2023-10
master_data,2023-10-25 05:30:00,558.6,560.8,553.6,556.2,12134624,-0.5035258412925109,2023-10
master_data,2023-10-25 05:30:00,199.0,200.45,197.8,199.5,16817158,-0.6413160733549084,2023-10
master_data,2023-10-25 05:30:00,1574.0,1576.6,1547.0,1569.1,2510769,6.86516290726817,2023-10
master_data,2023-10-25 05:30:00,2475.05,2490.0,2465.0,2477.3,1435836,0.5788031355554142,2023-10
master_data,2023-10-25 05:30:00,4960.0,4971.35,4831.5,4859.9,894230,0.9617728979130502,2023-10
master_data,2023-10-25 05:30:00,1184.5,1188.75,1154.05,1157.45,1433911,-0.7618366633058293,2023-10
master_data,2023-10-25 05:30:00,132.5,134.65,129.25,131.2,10225867,-0.8866473713767333,2023-10
master_data,2023-10-25 05:30:00,2428.0,2452.97,2415.31,2426.27,1113500,17.492911585365857,2023-10
master_data,2023-10-25 05:30:00,3435.1,3446.25,3368.8,3384.4,354128,0.39489834189929396,2023-10
master_data,2023-10-25 05:30:00,236.0,236.3,228.35,232.05,23949207,-0.9314354095260607,2023-10
master_data,2023-10-25 05:30:00,625.25,627.95,607.7,616.45,2821496,1.65653953889248,2023-10
master_data,2023-10-25 05:30:00,3216.0,3236.3,3179.0,3187.85,762466,4.171303430935193,2023-10
master_data,2023-10-25 05:30:00,10520.0,10647.5,10501.6,10588.8,401105,2.3216117445927504,2023-10
master_data,2023-10-25 05:30:00,171.28,173.25,169.25,169.98,5429774,-0.9839471894832276,2023-10
master_data,2023-10-25 05:30:00,1612.9,1630.0,1598.85,1611.45,1490405,8.48023296858454,2023-10
master_data,2023-10-25 05:30:00,1871.55,1886.85,1792.0,1816.15,1369841,0.12702845263582496,2023-10
master_data,2023-10-25 05:30:00,1893.57,1912.45,1861.55,1870.02,732497,0.02966164689039985,2023-10
master_data,2023-10-25 05:30:00,436.9,438.0,427.05,432.7,10889221,-0.7686121004053432,2023-10
master_data,2023-10-25 05:30:00,2320.0,2348.05,2235.3,2257.0,1540819,4.216085047376936,2023-10
master_data,2023-10-25 05:30:00,466.0,473.0,459.4,461.2,7854105,-0.7956579530350022,2023-10
master_data,2023-10-25 05:30:00,1399.0,1402.55,1361.3,1370.05,6940777,1.9706201214223764,2023-10
master_data,2023-10-25 05:30:00,926.05,933.8,911.4,916.1,12593434,-0.33133827232582747,2023-10
master_data,2023-10-25 05:30:00,872.46,883.47,871.52,879.07,1513164,-0.040421351380853565,2023-10
master_data,2023-10-25 05:30:00,1749.0,1761.75,1722.0,1728.05,3512668,0.9657706439760199,2023-10
master_data,2023-10-25 05:30:00,772.5,783.35,761.05,769.1,2581498,-0.5549318596105437,2023-10
master_data,2023-10-25 05:30:00,1521.0,1522.8,1491.45,1496.5,14155998,0.9457807827330647,2023-10
master_data,2023-10-25 05:30:00,5385.0,5423.95,5332.3,5347.3,620266,2.5732041430003343,2023-10
master_data,2023-10-25 05:30:00,1120.0,1122.44,1100.0,1102.77,2104480,-0.7937706880107718,2023-10
master_data,2023-10-25 05:30:00,2007.9,2007.9,1973.8,1993.25,512770,0.8074938563798435,2023-10
master_data,2023-10-25 05:30:00,754.1,761.85,741.5,748.3,2417579,-0.6245829675153644,2023-10
master_data,2023-10-25 05:30:00,4470.0,4585.6,4470.0,4533.75,330082,5.0587331284244295,2023-10
master_data,2023-10-25 05:30:00,121.2,122.8,120.75,121.35,27346103,-0.9732340777502068,2023-10
master_data,2023-10-25 05:30:00,1231.2,1252.9,1225.3,1229.0,1420065,9.127729707457767,2023-10
master_data,2023-10-25 05:30:00,1162.0,1165.9,1136.5,1142.15,1555285,-0.07066720911309998,2023-10
master_data,2023-10-25 05:30:00,1125.03,1140.6,1121.5,1128.97,11620688,-0.011539640152344321,2023-10
master_data,2023-10-25 05:30:00,306.1,312.7,305.0,310.3,7253336,-0.7251477010017982,2023-10
master_data,2023-10-25 05:30:00,3093.4,3108.0,3052.0,3060.8,669290,8.864002578150178,2023-10
master_data,2023-10-25 05:30:00,1323.05,1346.1,1308.65,1314.15,945901,-0.5706514636696289,2023-10
master_data,2023-10-25 05:30:00,650.0,651.9,636.05,637.85,8229559,-0.5146292280181106,2023-10
master_data,2023-10-25 05:30:00,3150.0,3171.0,3090.0,3140.85,391029,3.9241200909304697,2023-10
master_data,2023-10-26 05:30:00,1154.8,1155.0,1132.0,1150.85,2016469,-0.633586449527994,2023-10
master_data,2023-10-26 05:30:00,2426.0,2426.06,2342.1,2354.56,1269400,1.0459312681930748,2023-10
master_data,2023-10-26 05:30:00,5333.85,5347.45,5236.0,5259.35,746266,1.2336869733623268,2023-10
master_data,2023-10-26 05:30:00,956.0,975.0,952.75,972.05,17540495,-0.8151767804006198,2023-10
master_data,2023-10-26 05:30:00,2906.0,2916.15,2857.05,2864.6,3286109,1.9469677485726042,2023-10
master_data,2023-10-26 05:30:00,1554.0,1558.2,1500.0,1506.1,3343802,-0.4742372408015081,2023-10
master_data,2023-10-26 05:30:00,198.75,200.0,196.3,198.95,11070090,-0.8679038576455747,2023-10
master_data,2023-10-26 05:30:00,7625.1,7656.0,7401.2,7421.8,1324630,36.30485046494094,2023-10
master_data,2023-10-26 05:30:00,183.5,184.15,179.9,180.9,8474867,-0.9756258589560484,2023-10
master_data,2023-10-26 05:30:00,3370.0,3375.0,3310.0,3326.8,428619,17.39027086788281,2023-10
master_data,2023-10-26 05:30:00,3129.0,3130.05,3085.0,3111.95,461475,-0.06458157989659741,2023-10
master_data,2023-10-26 05:30:00,309.15,309.15,302.9,305.25,8329092,-0.9019103777374315,2023-10
master_data,2023-10-26 05:30:00,3051.1,3055.0,2940.0,2960.3,1834111,8.697952497952498,2023-10
master_data,2023-10-26 05:30:00,764.0,771.8,754.5,770.35,3855358,-0.7397729959801371,2023-10
master_data,2023-10-26 05:30:00,1355.05,1374.0,1353.1,1359.45,6357656,0.7647173362757189,2023-10
master_data,2023-10-26 05:30:00,456.7,458.45,448.75,456.65,6625855,-0.6640920960682629,2023-10
master_data,2023-10-26 05:30:00,1859.71,1866.58,1832.27,1842.23,1132065,3.0342275265520646,2023-10
master_data,2023-10-26 05:30:00,8236.0,8236.0,8155.55,8205.3,637430,3.4540041145785265,2023-10
master_data,2023-10-26 05:30:00,744.7,745.0,725.5,728.7,2519570,-0.9111915469269862,2023-10
master_data,2023-10-26 05:30:00,4859.9,4859.9,4726.0,4760.3,836962,5.532592287635516,2023-10
master_data,2023-10-26 05:30:00,120.85,120.9,118.9,119.9,36298907,-0.9748125118164822,2023-10
master_data,2023-10-26 05:30:00,378.8,380.55,375.05,378.25,5497791,2.154712260216847,2023-10
master_data,2023-10-26 05:30:00,3368.05,3373.7,3330.0,3336.75,1984471,7.821546596166556,2023-10
master_data,2023-10-26 05:30:00,1727.7,1727.7,1689.0,1694.85,6279280,-0.4920656327264554,2023-10
master_data,2023-10-26 05:30:00,1980.0,2040.95,1945.0,2031.1,966275,0.1983951382128213,2023-10
master_data,2023-10-26 05:30:00,3160.35,3189.9,3092.05,3100.8,1124281,0.5266604303086999,2023-10
master_data,2023-10-26 05:30:00,1491.25,1492.0,1460.25,1463.4,27780899,-0.5280572755417956,2023-10
master_data,2023-10-26 05:30:00,1100.05,1120.0,1098.15,1115.45,7099401,-0.23776821101544354,2023-10
master_data,2023-10-26 05:30:00,1125.5,1129.0,1110.15,1113.25,15222534,-0.0019722981756242763,2023-10
master_data,2023-10-26 05:30:00,1315.8,1315.8,1290.75,1305.6,1107874,0.1727823938917583,2023-10
master_data,2023-10-26 05:30:00,635.0,635.65,624.15,626.55,8889373,-0.5201056985294117,2023-10
master_data,2023-10-26 05:30:00,872.41,876.06,861.29,869.54,1942505,0.38782220094166475,2023-10
master_data,2023-10-26 05:30:00,914.3,916.6,899.0,908.65,21693345,0.044977804356326256,2023-10
master_data,2023-10-26 05:30:00,168.8,169.48,165.73,167.5,7743878,-0.8156605953887636,2023-10
master_data,2023-10-26 05:30:00,1590.0,1608.4,1552.0,1560.0,1780025,8.313432835820896,2023-10
master_data,2023-10-26 05:30:00,2249.0,2249.0,2167.05,2203.2,2226073,0.41230769230769226,2023-10
master_data,2023-10-26 05:30:00,429.55,436.6,429.55,434.35,18801214,-0.8028549382716049,2023-10
master_data,2023-10-26 05:30:00,1816.15,1818.85,1760.85,1797.6,958593,3.1385979049153905,2023-10
master_data,2023-10-26 05:30:00,10539.0,10594.0,10392.5,10424.2,506129,4.798954161103694,2023-10
master_data,2023-10-26 05:30:00,611.85,614.95,602.7,605.85,2011512,-0.9418804320715258,2023-10
master_data,2023-10-26 05:30:00,551.45,552.9,543.2,547.0,19424825,-0.09713625484855992,2023-10
master_data,2023-10-26 05:30:00,1412.65,1429.3,1393.65,1414.65,4194418,1.5861974405850092,2023-10
master_data,2023-10-26 05:30:00,4517.6,4524.8,4476.75,4507.8,488909,2.1865125649453927,2023-10
master_data,2023-10-26 05:30:00,230.85,233.3,227.75,231.65,17410264,-0.948611295975864,2023-10
master_data,2023-10-26 05:30:00,1115.95,1117.95,1097.5,1103.7,2223975,3.764515432764947,2023-10
master_data,2023-10-26 05:30:00,921.65,924.6,900.05,905.5,6595332,-0.17957778381806655,2023-10
master_data,2023-10-26 05:30:00,130.0,130.2,127.0,128.85,18167694,-0.8577029265599116,2023-10
master_data,2023-10-26 05:30:00,1099.6,1103.5,1068.18,1084.39,1544145,7.415909972836634,2023-10
master_data,2023-10-26 05:30:00,2461.0,2490.0,2455.65,2476.4,2650560,1.2836802257490385,2023-10
master_data,2023-10-26 05:30:00,1215.0,1238.2,1212.05,1231.8,4617424,-0.5025843967048942,2023-10
master_data,2023-10-27 05:30:00,630.0,643.95,628.45,641.05,10232856,-0.4795827244682579,2023-10
